Sample Name	Protocol REF	Comment[sequencing center]	Parameter Value[sequencing technology]	Parameter Value[library type]	Parameter Value[mean paired end distance]	Unit	Term Source REF	Term Accession Number	Parameter Value[mean read length]	Unit	Term Source REF	Term Accession Number	Comment[Mean Coverage per Sample]	Assay Name	Raw Data File	Comment[Data Repository]	Comment[Data Record Accession]	Comment[Data Record URI]	Comment[location of sequence data on GIAB ftp site]	Factor Value[ancestry]
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 140	SRX848145	NCBI Sequence Read Archive	SRX848145	http://www.ncbi.nlm.nih.gov/sra/SRX848145	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 141	SRX848146	NCBI Sequence Read Archive	SRX848146	http://www.ncbi.nlm.nih.gov/sra/SRX848146	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 142	SRX848147	NCBI Sequence Read Archive	SRX848147	http://www.ncbi.nlm.nih.gov/sra/SRX848147	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 143	SRX848148	NCBI Sequence Read Archive	SRX848148	http://www.ncbi.nlm.nih.gov/sra/SRX848148	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 144	SRX848149	NCBI Sequence Read Archive	SRX848149	http://www.ncbi.nlm.nih.gov/sra/SRX848149	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 145	SRX848150	NCBI Sequence Read Archive	SRX848150	http://www.ncbi.nlm.nih.gov/sra/SRX848150	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 146	SRX848151	NCBI Sequence Read Archive	SRX848151	http://www.ncbi.nlm.nih.gov/sra/SRX848151	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 147	SRX848152	NCBI Sequence Read Archive	SRX848152	http://www.ncbi.nlm.nih.gov/sra/SRX848152	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 148	SRX848153	NCBI Sequence Read Archive	SRX848153	http://www.ncbi.nlm.nih.gov/sra/SRX848153	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 149	SRX848154	NCBI Sequence Read Archive	SRX848154	http://www.ncbi.nlm.nih.gov/sra/SRX848154	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 150	SRX848155	NCBI Sequence Read Archive	SRX848155	http://www.ncbi.nlm.nih.gov/sra/SRX848155	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 151	SRX848156	NCBI Sequence Read Archive	SRX848156	http://www.ncbi.nlm.nih.gov/sra/SRX848156	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 152	SRX848157	NCBI Sequence Read Archive	SRX848157	http://www.ncbi.nlm.nih.gov/sra/SRX848157	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 153	SRX848158	NCBI Sequence Read Archive	SRX848158	http://www.ncbi.nlm.nih.gov/sra/SRX848158	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 154	SRX848159	NCBI Sequence Read Archive	SRX848159	http://www.ncbi.nlm.nih.gov/sra/SRX848159	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 155	SRX848160	NCBI Sequence Read Archive	SRX848160	http://www.ncbi.nlm.nih.gov/sra/SRX848160	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 156	SRX848161	NCBI Sequence Read Archive	SRX848161	http://www.ncbi.nlm.nih.gov/sra/SRX848161	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 157	SRX848162	NCBI Sequence Read Archive	SRX848162	http://www.ncbi.nlm.nih.gov/sra/SRX848162	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 158	SRX848163	NCBI Sequence Read Archive	SRX848163	http://www.ncbi.nlm.nih.gov/sra/SRX848163	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 159	SRX848164	NCBI Sequence Read Archive	SRX848164	http://www.ncbi.nlm.nih.gov/sra/SRX848164	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 160	SRX848165	NCBI Sequence Read Archive	SRX848165	http://www.ncbi.nlm.nih.gov/sra/SRX848165	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 161	SRX848166	NCBI Sequence Read Archive	SRX848166	http://www.ncbi.nlm.nih.gov/sra/SRX848166	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 162	SRX848167	NCBI Sequence Read Archive	SRX848167	http://www.ncbi.nlm.nih.gov/sra/SRX848167	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 163	SRX848168	NCBI Sequence Read Archive	SRX848168	http://www.ncbi.nlm.nih.gov/sra/SRX848168	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 164	SRX848169	NCBI Sequence Read Archive	SRX848169	http://www.ncbi.nlm.nih.gov/sra/SRX848169	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 165	SRX848170	NCBI Sequence Read Archive	SRX848170	http://www.ncbi.nlm.nih.gov/sra/SRX848170	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 166	SRX848171	NCBI Sequence Read Archive	SRX848171	http://www.ncbi.nlm.nih.gov/sra/SRX848171	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 167	SRX848172	NCBI Sequence Read Archive	SRX848172	http://www.ncbi.nlm.nih.gov/sra/SRX848172	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG003	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG003_Illumina paired end WGS_replicate 168	SRX848173	NCBI Sequence Read Archive	SRX848173	http://www.ncbi.nlm.nih.gov/sra/SRX848173	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 1	SRX848174	NCBI Sequence Read Archive	SRX848174	http://www.ncbi.nlm.nih.gov/sra/SRX848174	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 2	SRX848175	NCBI Sequence Read Archive	SRX848175	http://www.ncbi.nlm.nih.gov/sra/SRX848175	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 3	SRX848176	NCBI Sequence Read Archive	SRX848176	http://www.ncbi.nlm.nih.gov/sra/SRX848176	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 4	SRX848177	NCBI Sequence Read Archive	SRX848177	http://www.ncbi.nlm.nih.gov/sra/SRX848177	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 5	SRX848178	NCBI Sequence Read Archive	SRX848178	http://www.ncbi.nlm.nih.gov/sra/SRX848178	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 6	SRX848179	NCBI Sequence Read Archive	SRX848179	http://www.ncbi.nlm.nih.gov/sra/SRX848179	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 7	SRX848180	NCBI Sequence Read Archive	SRX848180	http://www.ncbi.nlm.nih.gov/sra/SRX848180	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 8	SRX848181	NCBI Sequence Read Archive	SRX848181	http://www.ncbi.nlm.nih.gov/sra/SRX848181	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 9	SRX848182	NCBI Sequence Read Archive	SRX848182	http://www.ncbi.nlm.nih.gov/sra/SRX848182	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 10	SRX848183	NCBI Sequence Read Archive	SRX848183	http://www.ncbi.nlm.nih.gov/sra/SRX848183	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 11	SRX848184	NCBI Sequence Read Archive	SRX848184	http://www.ncbi.nlm.nih.gov/sra/SRX848184	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 12	SRX848185	NCBI Sequence Read Archive	SRX848185	http://www.ncbi.nlm.nih.gov/sra/SRX848185	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 13	SRX848186	NCBI Sequence Read Archive	SRX848186	http://www.ncbi.nlm.nih.gov/sra/SRX848186	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 14	SRX848187	NCBI Sequence Read Archive	SRX848187	http://www.ncbi.nlm.nih.gov/sra/SRX848187	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 15	SRX848188	NCBI Sequence Read Archive	SRX848188	http://www.ncbi.nlm.nih.gov/sra/SRX848188	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 16	SRX848189	NCBI Sequence Read Archive	SRX848189	http://www.ncbi.nlm.nih.gov/sra/SRX848189	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 17	SRX848190	NCBI Sequence Read Archive	SRX848190	http://www.ncbi.nlm.nih.gov/sra/SRX848190	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 18	SRX848191	NCBI Sequence Read Archive	SRX848191	http://www.ncbi.nlm.nih.gov/sra/SRX848191	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
HG004	Illumina paired end WGS	NIST	Illumina HiSeq 2500 Rapid SBS	WGS paired end PCR-free	564.56	base pair	UO	UO:0000244	2 x 148	base pair	UO	UO:0000244	1-4X (300X total)	HG004_Illumina paired end WGS_replicate 19	SRX848192	NCBI Sequence Read Archive	SRX848192	http://www.ncbi.nlm.nih.gov/sra/SRX848192	ftp://ftp-trace.ncbi.nlm.nih.gov/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004_HiSeq300x_fastq/	Ashkenazi Jewish
